"","GSM3242250","GSM3242251","GSM3242252","GSM3242253","GSM3242254","GSM3242255","GSM3242256","GSM3242257","ent_gene","symbol_limma"
"ILMN_1673521",0.941573155097834,0.675949609059372,0.860716015014623,0.98509291366054,0.705029880539349,0.445237952574127,0.303668716739729,0.56068086878782,"84634","KISS1R"
"ILMN_1730995",3.45157794653162,3.22555087946335,3.51973208382126,3.09322671157181,2.99215393519974,3.07370667403489,3.06752404827966,3.19241353595214,"84632","AFAP1L2"
"ILMN_1682781",2.02316768724985,1.68786156547591,1.81166999616917,1.69693496017711,1.42820604046514,1.94189141523724,1.21915319733246,1.40453450150714,"8463","TEAD2"
"ILMN_1678329",0.373720789020117,0.234748802472922,0.411110525402609,0.205573459180908,0.452071598262306,0.243102365691034,0.3097131187936,0.451824221417462,"84629","TNRC18"
"ILMN_1794442",1.18893296467641,1.06671365553901,1.04111533640177,0.994207757479805,0.825112625529984,0.942982501372509,0.836848420344912,1.33811236018668,"84627","ZNF469"
"ILMN_1776631",0.871647064832998,0.874348060149326,0.911729068782208,1.00959707453955,1.01791160143729,0.979986926295836,0.919310813396443,0.778751527878281,"84626","KRBA1"
"ILMN_2090949",6.32880188219012,6.27751322021525,6.35241661893044,6.38384681853693,6.24368922033146,6.26102600919048,6.38384681853693,6.26774058367202,"84622","ZNF594"
"ILMN_1673207",0.809205283682732,0.831530777280042,0.784503070876088,1.07762328017333,0.817959165427675,0.892093235693435,0.849067353597956,1.12170793626187,"8462","KLF11"
"ILMN_1794643",1.95679374960477,2.06514496569361,2.27817137034856,2.27841070795109,2.11676217779903,2.42961294116597,2.17940203917782,2.15085399011531,"84619","ZGPAT"
"ILMN_1699489",0.917122999268546,0.678010165851659,0.614675041575942,0.983716607800828,1.04918510267352,1.28502074121126,0.613875012932571,0.634074898260597,"84617","TUBB6"
"ILMN_1651950",2.39048957864563,2.10963423616709,2.33467192185159,2.18300847091606,2.02098079579667,2.14567569431124,2.11373032351597,2.05666777092666,"8460","TPST1"
"ILMN_1695432",2.03851304549613,1.82826823801061,2.18877082060986,2.18144161205621,1.99526887289249,2.14788683975281,1.61376723009045,1.54238067317519,"8459","TPST2"
"ILMN_1810228",1.37867718143729,1.67570592488225,1.02939597813355,1.15385587202327,1.07537972038079,1.12395702500446,1.97923580635898,1.85129425781222,"8458","TTF2"
"ILMN_1764230",2.98294987711118,3.10491689520692,3.08493212643257,3.11053637651646,3.14877714545165,3.14479578365665,3.09506335782479,3.27805101620632,"84572","GNPTG"
"ILMN_1787196",0.395753513988908,0.292530825338993,0.300956763797176,0.25741068842339,0.29749586990878,0.377117183575729,0.317471085070306,0.362842458205043,"84569","LYZL1"
"ILMN_1762529",0.799286007309687,0.846712825844822,0.908774425398889,1.207599803346,0.824265219714526,1.05015467021148,0.631574486687045,0.855991981090355,"84561","SLC12A8"
"ILMN_1776188",4.84789300901178,4.82091932370487,5.02305140427964,5.24441390857683,5.0412948589528,5.05421224621284,4.8621011499167,4.61775233531281,"84557","MAP1LC3A"
"ILMN_1868572",2.36935569807916,2.29185209014547,2.88844008017616,2.89976739907657,2.69674047399208,2.72474680465512,1.81059853437816,1.84212929665807,"84553","FAXC"
"ILMN_1674344",0.661070141657764,0.621515437722835,0.592091748101542,0.583527656593854,0.527320190288631,0.557507390752083,0.700714920294601,0.875352499984874,"84552","PARD6G"
"ILMN_1772124",2.5712099996608,2.5543800210701,2.82927616343525,2.81816293225334,2.58854050451638,2.57303586738686,2.6233077036786,2.62011342738733,"8455","ATRN"
"ILMN_1777139",1.48125592516885,1.50682089900281,1.44882348402856,1.43621776237154,1.56657498830997,1.53890767987137,1.67608122071644,1.81150450493118,"84549","MAK16"
"ILMN_2140389",1.67813765543518,1.58553934941796,1.91020185556243,1.74914909981445,1.7651312930105,1.8651136606076,1.60216506565804,1.42750076064997,"84548","TMEM185A"
"ILMN_1791949",1.71082522956085,1.49966318089323,1.78846513950788,1.65869214333765,1.4212065613196,1.48169939725037,1.63835175308405,1.70462827241967,"84547","PGBD1"
"ILMN_1694367",0.648175644295787,0.775230017995441,0.468354075398311,0.619797258149783,0.340204666674531,0.538489742538122,0.73752024654098,0.560530587613771,"84546","SNORD35B"
"ILMN_1652147",0.872950532294782,1.47422231941359,0.905143411222174,1.46062948636334,1.13139293591677,1.01447402067827,1.34441888161787,0.879206564645201,"84545","MRPL43"
"ILMN_1716272",1.37491159150923,0.964288543102921,1.20126282399479,1.3936893756282,1.42497409304861,1.2703277250354,1.33241156388667,1.26348481017936,"84541","KBTBD8"
"ILMN_1749629",2.5265671383541,2.56263112243797,2.57173743988029,2.74498114194791,2.39536513772911,2.59153458694268,2.49212047143639,2.48941553469607,"8454","CUL1"
"ILMN_2383150",0.462917277225787,0.43676421116337,0.508056919771751,0.637992261613873,0.552908295488594,0.507526363209571,0.476306426135537,0.557014204187818,"84539","MCHR2"
"ILMN_1808602",0.32307997026826,0.233119641855226,0.381427009401485,0.293901506645657,0.293062503897428,0.440817963166431,0.254657165411601,0.395283157465714,"84536","LINC01547"
"ILMN_1752269",2.88926097141395,2.77995076344114,2.80938884603475,3.01173429578142,2.93582524094857,2.89406315933808,2.73751614696828,2.48058480848387,"84532","ACSS1"
"ILMN_1669252",2.90546677084386,2.98348182704087,3.03257247849556,3.0021356777194,2.95298628303209,2.83030224521819,2.91855696536687,2.9616933216111,"8453","CUL2"
"ILMN_1747217",1.03215842127547,0.990542136928782,0.663569216702235,0.832081337239941,0.799159070762276,0.919805018394674,0.987627045829218,1.04890616087791,"84529","C15orf41"
"ILMN_1677785",1.59948646487875,1.90112070567455,1.67390735109742,1.75142105382301,1.66926444723324,1.74966252083342,1.81400525012227,1.81611033637258,"84527","ZNF559"
"ILMN_1735570",0.399852897287826,0.632051738575269,1.03325576566982,0.638787022418924,0.697062490062041,0.812704879190333,0.206407794396032,0.322603104479082,"84525","HOPX"
"ILMN_1657837",0.742471879705012,0.75202497733259,0.65564585444862,0.780147693209598,0.666358663413336,0.829544833817447,0.9185652482992,0.728988722209117,"84524","ZC3H8"
"ILMN_3238036",1.20946472401256,1.13021814081346,1.21550404479677,1.3950194140617,1.35754741000293,1.26686135082788,1.25525381857114,1.27625537799206,"84522","JAGN1"
"ILMN_1685781",1.3261635610822,1.2892081766059,1.43210583276235,1.36150015175477,1.46194559433098,1.5112728985706,1.14388914140713,1.40425577830644,"84520","GON7"
"ILMN_1653670",1.21841918846051,1.097294605135,1.34495050907069,1.5489619029164,1.35065707345512,1.39113546482856,1.12662746545134,0.99197907231119,"8452","CUL3"
"ILMN_1803838",0.821479585592123,0.668370512326616,0.849334956538152,0.719901467520879,0.809090086132256,1.12621754503191,0.602775241616605,0.825112625529984,"84518","CNFN"
"ILMN_1782810",0.41352853520397,0.463109326384452,0.65066682006741,0.515924537785782,0.606613122967825,0.496076527114172,0.363829436690089,0.362681323396835,"84517","ACTRT3"
"ILMN_1666192",2.43213738688813,2.43877975488387,2.23399334404739,2.16365304890937,2.39436267162142,2.5523156004377,2.58291637516783,2.34404351985428,"84516","DCTN5"
"ILMN_2407124",0.404844900177717,0.346298056662392,0.518112149448496,0.340102863793539,0.426809773425386,0.4289342704192,0.792215984580806,0.561215167783984,"84515","MCM8"
"ILMN_1746378",1.32150376985838,1.40980067423911,1.5394092813525,1.4308224845065,1.50388262805179,1.48761357759992,1.5724801125628,1.40995197796988,"84514","GHDC"
"ILMN_3232828",5.55701242149089,5.53280369650768,5.45227965731094,5.52453124351677,5.3496845183973,5.43525151284764,5.50291169224027,5.66909354460284,"84513","PLPP5"
"ILMN_2331163",1.92191605744743,1.6283449178693,1.64118589150628,1.74274042635588,1.62194416608214,1.46262195277008,1.8502355010497,2.0054141092036,"8451","CUL4A"
"ILMN_1786989",3.74615920956213,3.81817953106985,2.5158344587005,2.25242155345869,3.05540445692254,3.48644035761137,4.55147917965532,4.50622717040845,"84504","NKX6-2"
"ILMN_1758829",2.58113185221228,2.76379713291713,3.13702146700738,3.00688654824104,3.19241353595214,3.08552187255292,1.99645985488441,2.15966922665064,"84502","JPH4"
"ILMN_1703284",1.60308367765931,1.74254901111481,2.16420535049168,2.08020947567933,2.05869581671778,2.03129421982025,1.37520676783153,1.35634689673281,"84501","SPIRE2"
"ILMN_1691535",0.835707883611898,0.597616263971674,0.68519406168959,0.718478088388567,0.702390414041488,0.472940757907112,0.788789876274545,0.645745905477402,"8450","CUL4B"
"ILMN_1722329",0.899457817337759,0.696412788045191,0.609406162251163,0.976714148542794,0.454533689933114,0.871282640190081,0.951855392326014,0.78998621474302,"845","CASQ2"
"ILMN_1679641",3.61857960080037,3.70730293354489,3.77607658755276,3.83888142639409,3.61111353010651,3.59287422677159,3.67539544572567,3.52575745302019,"84498","FAM120B"
"ILMN_1716922",2.28706704640232,2.62011342738733,2.34496949036985,2.33645710348851,2.2477901022466,2.27792494949416,2.54283354635535,2.42081806927203,"8449","DHX16"
"ILMN_1719755",1.12071356970616,0.744717002907344,0.665325234617285,0.543277692131292,0.660040941911032,0.600721848541768,0.670801934946921,0.618235091544073,"84467","FBN3"
"ILMN_1652306",1.95944359218424,1.82152205265592,1.52564659744065,1.43129347542366,1.65949197119074,1.31413430098444,2.35985515819236,2.38952181696691,"84466","MEGF10"
"ILMN_1787179",1.32784074657328,0.927645379424497,0.928488515519049,0.842134930598289,0.875597260395471,0.832420018646323,0.994804828523884,0.804901237615454,"84465","MEGF11"
"ILMN_1732885",1.79809249992161,2.04759285188426,2.1476966567291,2.12871261048903,2.0646148481443,2.10814849914684,2.10142050412479,2.07160256601596,"84464","SLX4"
"ILMN_2407811",1.23208313809047,1.54913244694803,1.69776778961499,1.70406675312929,1.72669056911596,1.60199943651169,1.41402526720929,1.33291386990002,"84461","NEURL4"
"ILMN_1738536",0.920411753687386,0.718237520103548,0.487941344169235,0.626809210410683,0.507903559007194,0.52356733056759,0.651815237664863,0.776326447921925,"84460","ZMAT1"
"ILMN_1740171",1.9861498366753,1.88048046141099,1.92048364288212,1.99280544293695,1.9686375430308,1.95768978647619,1.86332556191289,1.92716793649736,"8446","DUSP11"
"ILMN_1689817",2.30823563997573,2.32393962487383,2.08262167838404,2.00225493324988,2.09613236581347,1.94473011620909,2.51406465260601,2.37715594671252,"84458","LCOR"
"ILMN_1678710",3.1567217374078,2.74343127947022,2.7854617066591,2.76085506884625,2.62444996097642,2.57911561266068,3.09545589679497,3.25992818676449,"84457","PHYHIPL"
"ILMN_2400448",0.326773825807878,0.242213016004967,0.312968450389734,0.291257417217757,0.283454237585928,0.315657944343886,0.279343886318174,0.137448821716651,"84456","L3MBTL3"
"ILMN_1698673",1.13961402695229,1.14289746974373,1.13191291912987,1.22409160451994,1.14731988187005,1.06791913592068,1.07579172694246,0.979986926295836,"84455","EFCAB7"
"ILMN_1730824",2.78487458537111,2.66070100374807,2.74471301991897,2.6395749037331,2.66774595819504,2.42152451089036,2.83030224521819,2.72900009627346,"84450","ZNF512"
"ILMN_2374249",1.06873410962839,1.06365188277481,1.08268183731126,0.99966209357833,1.07932611857438,0.96228329187112,1.15385587202327,1.26036866145753,"8445","DYRK2"
"ILMN_1759017",1.16888829006045,1.13860999788716,1.0316991574552,1.05273251737454,1.09533783261781,0.914463860142993,1.42936209064813,1.50029942943576,"84449","ZNF333"
"ILMN_1758825",2.70681861324344,3.08970445185544,3.66240970270008,3.52436179745138,3.4407112557309,3.51664593180642,2.42127673739485,2.39648303463034,"84448","ABLIM2"
"ILMN_1803143",2.62953274999779,2.71973861345116,2.42052425280069,2.40502839483613,2.48058480848387,2.31555847751981,2.97453080841286,2.80477201190657,"84447","SYVN1"
"ILMN_2185845",4.96327510181673,5.15967980088852,5.30956006243011,5.10781511738942,5.34744106720932,5.13561935213631,4.95053482522462,4.9826349672539,"84446","BRSK1"
"ILMN_1763524",1.12912093416211,1.51974949060443,1.03739411609738,0.935368273956937,1.22816670720474,1.13800192355889,1.67978411236974,1.63571030731826,"84445","LZTS2"
"ILMN_1693559",0.350779696982642,0.257589008657756,0.391576910414865,0.181110322981172,0.23752938429618,0.285071464880272,0.246153447581429,0.302411472214751,"84444","DOT1L"
"ILMN_2400326",0.468044254832201,0.285457983684075,0.320421507973057,0.402277181218135,0.330297384680271,0.418549450942153,0.350779696982642,0.367905684027317,"8444","DYRK3"
"ILMN_1801124",2.83286903145,2.69105358202549,2.72960754542117,2.68715844354633,2.74719242249952,2.49814942906765,2.95761628201984,2.86493478153559,"84437","MSANTD4"
"ILMN_1721978",0.980475839363157,1.11509484871855,0.833148523381337,0.728308338259881,0.851072886371165,0.69321046826698,0.890255289718094,0.852706908893568,"84433","CARD11"
"ILMN_1716259",0.287917943218225,0.171813711297006,0.368597946730981,0.149772091359362,0.449563369355995,0.290598293319425,0.238326240301296,0.530049498550163,"84432","PROK1"
"ILMN_1699859",2.6224696404308,2.59874706078233,2.50070736624324,2.44257780641095,2.46136105103714,2.58270744647791,2.7164464372994,2.72164516549265,"8443","GNPAT"
"ILMN_1805410",0.292249362349261,0.160740536342871,0.187538436673224,0.421308756723801,0.259721310278812,0.191694685910594,0.323780794569317,0.254345110158652,"84419","C15orf48"
"ILMN_1761566",2.6604027564488,2.5393434736737,2.70486400129039,2.83642157689925,2.77929026754433,2.90736875298814,2.06257531072358,2.13337306767977,"84418","CYSTM1"
"ILMN_1676822",1.15107675503227,0.852453664940006,1.06172670195176,1.10855854265822,0.800775483687367,1.64602941426958,0.818362482546056,0.884278026195448,"84417","ECRG4"
"ILMN_1724718",3.13200743328068,2.87522145384567,2.99665834501066,3.20364905057848,3.04089859823796,3.00795867739258,2.54201187004153,2.73596939599253,"8440","NCK2"
"ILMN_1813949",0.795540183022319,0.858222607667651,1.01247384772777,1.20889910772729,1.06073156564574,1.28987622478536,0.709629606239713,0.524531574800666,"844","CASQ1"
"ILMN_1716596",2.52686574643527,2.40447927456074,2.39194334445139,2.48109572788037,2.27718536736886,2.27357037217776,2.31749270391805,2.24738271913693,"8439","NSMAF"
"ILMN_1658027",0.675949609059372,0.794308918136179,0.697900702806021,0.869439953643867,0.818234363795679,0.742288468798376,0.932067994106218,0.778315592778597,"8438","RAD54L"
"ILMN_2062001",0.426809773425386,0.259337109097357,0.435521713136936,0.300999266154015,0.467696835327121,0.238631460126653,0.42732028833013,0.371261459069662,"84376","HOOK3"
"ILMN_1793517",2.13935504887889,2.05461138945729,1.94362728242494,2.0152097278671,1.93572155597559,1.99310931083824,2.6105744708046,2.34976591438093,"8437","RASAL1"
"ILMN_1786189",2.77072649707798,2.46462440184029,2.43978736504823,2.39564220497192,2.41694569000605,2.52089453140163,2.81357066099429,2.70573004773543,"84365","NIFK"
"ILMN_1769250",1.99645985488441,2.09366080423162,2.23762448757478,2.29027879269402,2.15066395670047,2.34546023220464,2.10325995469712,2.13008146801493,"84364","ARFGAP2"
"ILMN_1715991",2.64735943569295,2.18461704318226,1.68087293084115,2.75864471729885,3.33528210327159,2.55057875749879,2.04377414207894,2.80098223379116,"8436","CAVIN2"
"ILMN_2058270",0.337716632217977,0.355729721468666,0.443787994578168,0.323167253889426,0.472234723643392,0.413472936500869,0.447188436758717,0.335388108346384,"8435","SOAT2"
"ILMN_1762224",1.39697621981083,1.23085587420903,1.04778517721631,1.02420822517828,1.19403320753629,1.02206165359073,1.41282580450671,1.64800342876603,"84343","HPS3"
"ILMN_1725246",0.674832791922728,0.984775420302709,0.913410865958144,0.972921789581968,0.901076746495474,0.9363758918379,0.915703369833109,0.931079991801919,"84342","COG8"
"ILMN_1686668",1.05624412842848,0.831739336231856,1.02796288115331,1.08857133400353,1.07646930686973,0.874870435699891,0.801784323538578,0.900404492921557,"84340","GFM2"
"ILMN_1688630",1.79873557001885,1.61933059756322,1.49246545249143,1.73180833107325,1.53126707758171,1.39547631418133,1.81001150624789,1.77315062509841,"8434","RECK"
"ILMN_1723185",1.23372746475842,1.29269384332909,1.3435834629835,1.3338754672391,1.17332786358282,1.46497063817868,1.36424428452443,1.25610288929679,"84337","ELOF1"
"ILMN_1667716",1.81077506697219,1.85381523638749,1.75804572844519,1.74308888090017,1.71576708861458,1.90983784265884,1.92549974154836,1.8757416886726,"84336","TMEM101"
"ILMN_1788059",0.825837138316712,0.866629717600782,0.522131662322115,0.568973714744952,0.696412788045191,0.569142676918167,0.840443734928765,0.941716801655607,"84333","PCGF5"
"ILMN_1730523",0.648727686739248,0.594272076197175,0.656840831267197,0.65522725219958,0.679709005261841,0.749184061391896,0.786930835691209,0.708395700000647,"84331","MCRIP2"
"ILMN_1771093",0.26820436217426,0.26635795117509,0.380054043792599,0.353332089022364,0.266788335013956,0.27675651219743,0.264841325482278,0.353868961766603,"84330","ZNF414"
"ILMN_1815168",0.932067994106218,0.858112808279085,0.729918453588758,0.717371246984243,0.610275407009223,0.829004027226797,0.701766606688629,0.793392633364487,"84329","HVCN1"
"ILMN_1661627",1.81227163434953,1.68730592471778,1.60290274983977,1.43831621232743,1.64663374693702,1.70757679364986,1.98336470570021,1.86665403758482,"84328","LZIC"
"ILMN_1683215",0.620343139659067,0.879697477763854,0.581632940972987,0.379472180276953,0.45627083703171,0.382344285557814,1.09503328866264,0.914463860142993,"84327","ZBED3"
"ILMN_1774990",1.56546790465134,1.67592011209651,2.03851304549613,1.93633897335256,1.79661402917279,2.15771617510919,1.68023362060768,1.61876791104395,"84326","METTL26"
"ILMN_3204275",0.577738831390141,0.306451943711847,0.650052906891283,0.56480629898899,0.439711708841346,0.620603711061119,0.608150382076055,0.437039800463812,"84324","SARNP"
"ILMN_2415926",1.26204058209005,1.34746446034763,1.80123187406487,1.68005905305632,1.65793020423126,1.93216055228946,1.07606883267318,1.16141196198748,"84321","THOC3"
"ILMN_1684271",1.27673588197503,1.20281891252045,1.30855845660804,1.30623865635515,1.25959045946764,1.43754783496729,1.34993630001452,1.35772743148455,"84320","ACBD6"
"ILMN_2215545",2.08020947567933,2.1414853026436,2.34311012862148,2.34404351985428,2.25576174261396,2.24670165184721,2.08658183657751,2.34287334489574,"84319","CMSS1"
"ILMN_2101375",1.67709742189577,1.77129654879435,1.32989021123805,1.59058039115427,1.64049631906018,1.55632378479779,2.16227197412237,1.93552938893741,"84318","CCDC77"
"ILMN_1730347",2.19253887759604,2.18007837437763,2.2673603401278,2.23198357203143,2.43612539601781,2.25931884853962,2.43012952108518,2.41005952471467,"84317","CCDC115"
"ILMN_1691131",2.09338767666122,2.16306885974469,2.17049487422287,2.13606511726802,2.04777737060827,2.51959786213803,2.06335176422846,1.93801998992175,"84316","NAA38"
"ILMN_1696151",0.675763522398182,0.665650591483463,0.553567258111879,0.721534116084104,0.717691325391044,0.6946792528932,0.349620087922338,0.552908295488594,"84315","MON1A"
"ILMN_2413331",1.32447225664272,1.57988683377185,1.89721843846589,0.365616836617083,0.440533734426962,1.64710568325587,0.339153196553062,0.532639723603494,"84314","TMEM107"
"ILMN_2149566",0.949503493244932,0.839693260743122,1.02102210994431,0.970218442407898,0.947220911926031,1.26885814802879,0.982398191929607,0.778208893408686,"84313","VPS25"
"ILMN_1775943",2.45584953062216,2.32944926969124,2.57830217374008,2.61005763577192,2.65245073734966,2.33570159752959,2.45898295350994,2.53817653672167,"84312","BRMS1L"
"ILMN_1808301",0.782343750476138,0.717485578427689,0.926933425996046,0.852906096377272,0.804320700138627,0.842507764584376,0.855326040032278,0.887750077534755,"84311","MRPL45"
"ILMN_1718336",4.31273428916885,4.29300437746122,4.52837137155256,4.59186530873017,3.81134686297558,4.99327983655554,4.06585375698143,4.16491791077982,"84310","C7orf50"
"ILMN_1735415",1.85480155971688,2.04602953865169,2.00383114272907,2.10983670461517,2.09543787219304,2.29339848121331,1.97691435842089,1.89136672874164,"84309","NUDT16L1"
"ILMN_1685467",0.832203884208469,1.50553310784374,0.714509787122027,0.572286610060987,0.715272955977284,0.676494791881787,1.48656520123978,1.3681727157295,"84307","ZNF397"
"ILMN_1706149",1.38765162348057,1.43389739231768,1.58285747726061,1.5154104750557,1.52755080752774,1.69700320497396,1.57596269088991,1.5896352423494,"84306","PDCD2L"
"ILMN_1751431",1.34548618042647,1.41549551673487,1.48473154866198,1.49612963058994,1.3130811416374,1.60815535072829,1.40471259620169,1.3587480550488,"84305","PYM1"
"ILMN_1743582",1.22783965423798,1.28328823569231,1.2681242162549,1.40274301139384,1.32241136959993,1.55020695400834,1.3144172952926,1.31040969322277,"84304","NUDT22"
"ILMN_1785161",1.8146104366263,1.98545973655138,2.30976776402104,2.31634189468176,2.33879037046563,2.43929200513,1.70892345150687,1.58167752148919,"84303","CHCHD6"
"ILMN_1790461",2.28799312367067,2.31079133390397,2.41455118447458,2.40808064086375,2.41318750055564,2.66192799303734,2.2658482124305,2.25124454017772,"84300","UQCC2"
"ILMN_1797578",0.381648894066852,0.3905261830724,0.366684986346666,0.313543556101786,0.362874445764607,0.253338501709284,0.300699975614147,0.490887361161569,"843","CASP10"
"ILMN_1727078",0.595309328527231,0.663183328451922,0.647662530786569,0.705872878413252,0.502796152884733,0.629337737955383,0.54927496917589,0.753852100090344,"84299","MIEN1"
"ILMN_2122176",1.30802618232424,1.21881838199738,1.2719910246454,1.09623438789441,1.16640209747076,1.31795757275735,1.32006978748147,1.36968212574071,"84298","LLPH"
"ILMN_1766110",0.473688784325054,0.286996492034769,0.317266773630481,0.322727017480121,0.525366573466521,0.369498004953621,0.48288935537484,0.388408106923808,"84295","PHF6"
"ILMN_1774860",1.35341207746775,1.37206391624719,1.2529201710442,1.23194433815267,1.23389230566441,1.26125762168199,1.4308224845065,1.38406618527677,"84294","UTP23"
"ILMN_2118472",5.50291169224027,5.52867220114787,5.79424634621157,5.79036814849111,5.6290265554427,5.65769649191089,5.28291625581096,5.47751873353486,"84293","PRXL2A"
"ILMN_1719763",1.58668717574857,1.7528835790389,1.72582171913838,1.69985963403421,1.76045620360075,1.75604989948084,1.71082522956085,1.66926444723324,"84292","WDR83"
"ILMN_1677714",0.24599519697015,0.335860383240471,0.358016164971172,0.385276213087487,0.246781799492219,0.523165348439347,0.380321268341969,0.354555346734612,"84289","ING5"
"ILMN_2362457",1.30941688143505,1.41466630326489,1.4976991275878,1.48656520123978,1.3723934855131,1.51720878603177,1.31944017597888,1.30606037356682,"84287","ZDHHC16"
"ILMN_1654629",3.25443849824329,3.24760107858816,3.16382185026738,3.18590150715775,3.14670524000523,3.21722251313294,3.43888507603949,3.36148063143259,"84286","TMEM175"
"ILMN_1657446",2.18007837437763,2.06369886819019,2.26007366334983,2.0425176240179,2.14109832365304,2.17872003946513,2.27131475488023,2.12509930050798,"84284","NTPCR"
"ILMN_2090802",1.17067341430619,1.5667421296559,1.27087208756367,0.922869550264014,1.20582571675685,1.4698418748771,1.66021346531853,1.56085559912177,"84283","TMEM79"
"ILMN_1700660",1.49118899161881,1.43606555436515,1.18595433003074,1.24362943383292,1.20708051596035,1.23208313809047,1.21448730288019,1.33059081027689,"84282","RNF135"
"ILMN_1787526",1.86933329448058,1.75804572844519,1.2524392864248,0.93077760594814,1.28675416091561,1.73705956828946,2.33827444006194,2.03459309924453,"84281","C2orf88"
"ILMN_1809344",2.58925698584587,2.49701014078301,2.89643489584814,2.87146197701153,2.68323564102831,2.60741598324171,2.38115368495995,2.39961128029466,"84280","BTBD10"
"ILMN_1655163",4.29300437746122,4.13929747034531,4.51834405508412,4.39819785473537,4.35718144903118,4.28601181244907,3.63836716836718,3.74683161252146,"8428","STK24"
"ILMN_2229940",1.47344748796144,1.58077068209007,1.63918088511432,1.47879495235791,1.50501591582458,1.92771289466932,1.47382414881372,1.32848990334148,"84279","PRADC1"
"ILMN_3235410",4.69838136272748,4.95569999504937,4.8043706987894,4.6689348444741,4.39490479145894,4.56494503748294,4.68489447263788,4.64350698174208,"84278","MFSD14C"
"ILMN_1771824",1.63042781237317,1.88111271306285,1.85343929781755,1.66038793034367,1.5516874096257,1.61517287063963,1.98916878427786,2.00364454335338,"84277","DNAJC30"
"ILMN_1807211",3.23094345825518,3.43599353486826,3.7705205033449,3.7705205033449,3.62232655211367,3.76114661613524,3.27080425564225,3.17493316920611,"84276","NICN1"
"ILMN_1697802",1.64800342876603,1.30784016163615,1.47918210366286,1.51178199001782,1.48189478429859,1.64169865975434,1.1310303081493,1.12721031162745,"84275","SLC25A33"
"ILMN_1770936",2.9703346836634,3.02232471966872,2.95941135129626,2.70517713786399,2.76238592866758,2.90907557184064,3.22214082972258,3.19874511423406,"84274","COQ5"
"ILMN_1665066",2.0269010093334,2.12969960330241,2.22572630821845,2.10666908707195,2.17764846903176,2.17828413789141,2.0607184986529,2.04655929701392,"84273","NOA1"
"ILMN_1782444",1.60687428708503,1.44551357050874,1.31040969322277,1.5131114636485,1.3772408485148,1.32885955059311,1.83184914687333,1.57674159795014,"84272","YIPF4"
"ILMN_1688000",2.54759754378741,2.67149257994404,2.46819351401888,2.39315979801136,2.4945504236613,2.56812844848949,2.62953274999779,2.61430439558775,"84271","POLDIP3"
"ILMN_1659189",1.31518101146748,1.31115192245703,1.36803158387115,1.40589358288094,1.32800756097184,1.35926101919654,1.51328581626466,1.35596004929507,"84270","CARD19"
"ILMN_1668185",1.08045878090028,1.23033411960561,1.29636953820683,1.11149749834823,1.20141472011735,1.24847292358507,1.41833532544441,1.15703583177596,"8427","ZNF282"
"ILMN_1797530",1.44188141444731,1.35564083212425,1.36303135140792,1.58437673391164,1.42306605220698,1.7706653618882,1.24413731514604,1.53071185529812,"84269","CHCHD5"
"ILMN_1770339",2.40808064086375,2.37530899312435,2.03361944081342,2.23902612142747,2.07605626639842,2.43149465571956,2.46770740297813,2.40585525720818,"84268","RPAIN"
"ILMN_1777318",1.60832650961961,1.31413430098444,1.50000090236794,1.39517540220014,1.38421317638524,1.38865239302495,1.41124657180813,1.49433795488565,"84267","C9orf64"
"ILMN_1761764",1.35997405593075,1.44172587781004,1.41103709646064,1.31258687183155,1.2170596046381,1.55454428867898,1.370506978887,1.45564849352862,"84266","ALKBH7"
"ILMN_1760667",3.12354261032486,3.21462726704879,3.02079849533121,2.95014709325303,3.13733936208062,3.16382185026738,3.29195988789415,3.23396104108723,"84265","POLR3GL"
"ILMN_1793201",1.50571330938974,1.60740201114068,1.47440018822055,1.57633419940953,1.72100149396314,1.66872736390066,1.54260895134035,1.33881009340102,"84264","HAGHL"
"ILMN_1787843",2.49485882049161,2.27310871527781,2.32636762900668,2.34621264393372,2.46489300243601,1.86725431724969,1.95468572978197,2.01704860021568,"84263","HSDL2"
"ILMN_1802627",0.823364948571315,0.868479244324159,1.17413218271331,1.10975948629862,0.96190134127018,1.22220142179085,0.967310145743272,0.892965948252091,"84262","PSMG3"
"ILMN_1750661",1.12010969796021,1.19271233624014,1.62439637413198,1.56217354940283,1.51917456913892,1.55650866172811,1.03142747905265,0.994673923328715,"84261","FBXW9"
"ILMN_1665058",1.2064139170183,1.16874782298145,1.02704155817706,0.948702200790414,0.996218457668736,0.968135327801097,1.42731086543987,1.39581199958123,"84260","TCHP"
"ILMN_1832155",2.38181021216202,2.39482999527412,2.61557854621174,2.67979242901097,2.53177640006591,2.40911128139361,2.22129164893166,2.44003389766563,"84259","DCUN1D5"
"ILMN_1724774",0.791970595740451,1.12847066577375,1.32548552383739,1.08221613507092,1.11385247142483,1.03511588678583,0.692804071448487,0.615963788185753,"84258","SYT3"
"ILMN_1690035",0.887499569743366,1.23354441060972,1.41299898243585,1.21029208077033,1.56738324392842,1.30869212209681,1.05686360940803,1.26569227921681,"84256","FLYWCH1"
"ILMN_1779979",1.28489354244502,1.17655709019375,1.39434681953534,1.37223623898961,1.10710689493051,1.24463044962289,1.13549006219963,1.15247092781986,"84255","SLC37A3"
"ILMN_1715372",1.46262195277008,1.16073826361467,1.32355551815712,1.57141750177732,1.09154591768814,1.45608492336681,0.641796322607788,0.653014859770004,"84254","CAMKK1"
